age,education.num,occupation,race,sex,hours.per.week,income
36,13,Prof-specialty,Asian-Pac-Islander,Male,55,>50K
36,9,Sales,White,Female,40,<=50K
37,5,Machine-op-inspct,White,Male,50,>50K
29,13,Sales,Black,Male,40,<=50K
52,9,Sales,White,Male,40,<=50K
21,10,Other-service,White,Female,40,<=50K
36,10,Exec-managerial,Black,Female,38,<=50K
24,9,Machine-op-inspct,Black,Female,30,<=50K
31,9,Exec-managerial,Black,Male,40,<=50K
54,9,Adm-clerical,White,Female,35,<=50K
44,13,Tech-support,White,Male,40,<=50K
18,10,Handlers-cleaners,Other,Male,30,<=50K
41,9,Transport-moving,White,Female,40,<=50K
37,14,Exec-managerial,White,Female,70,<=50K
30,9,Other-service,Black,Male,40,<=50K
26,13,Prof-specialty,Asian-Pac-Islander,Male,20,<=50K
68,16,Prof-specialty,White,Male,50,<=50K
31,10,Sales,White,Male,40,<=50K
48,9,Craft-repair,White,Male,40,<=50K
26,10,Machine-op-inspct,Black,Male,40,<=50K
63,5,Transport-moving,White,Male,40,<=50K
19,10,Machine-op-inspct,White,Male,20,<=50K
42,9,Sales,White,Male,60,<=50K
64,12,Other-service,Asian-Pac-Islander,Male,40,>50K
32,13,Transport-moving,White,Male,40,<=50K
50,9,Craft-repair,White,Male,47,<=50K
73,9,Farming-fishing,Asian-Pac-Islander,Male,40,<=50K
32,13,Prof-specialty,Black,Female,40,<=50K
58,13,Sales,White,Male,40,<=50K
24,10,Craft-repair,White,Male,15,<=50K
53,13,Exec-managerial,White,Male,50,>50K
23,10,Exec-managerial,Other,Female,40,<=50K
30,9,Exec-managerial,White,Female,40,<=50K
38,13,Other-service,White,Female,35,<=50K
28,9,Craft-repair,White,Male,40,<=50K
19,8,Other-service,White,Female,20,<=50K
45,9,Machine-op-inspct,Black,Male,40,<=50K
26,13,Adm-clerical,White,Male,40,<=50K
33,5,Sales,White,Female,40,<=50K
29,9,Farming-fishing,White,Male,50,<=50K
54,14,Exec-managerial,White,Female,55,>50K
23,10,Exec-managerial,White,Female,50,<=50K
43,9,Sales,White,Male,55,>50K
37,5,Priv-house-serv,White,Female,30,<=50K
31,4,Other-service,White,Male,40,<=50K
25,7,Craft-repair,White,Male,40,<=50K
17,7,Other-service,Black,Female,25,<=50K
37,9,Adm-clerical,White,Female,68,<=50K
60,11,Tech-support,White,Male,40,<=50K
59,13,Exec-managerial,White,Female,40,<=50K
59,9,Craft-repair,White,Male,40,>50K
33,11,Other-service,White,Female,99,<=50K
23,10,Protective-serv,White,Male,40,<=50K
20,10,Adm-clerical,White,Male,25,<=50K
60,9,Other-service,White,Female,44,<=50K
44,6,Sales,Other,Female,35,<=50K
52,8,Other-service,Black,Female,40,<=50K
31,9,Craft-repair,White,Male,45,<=50K
30,13,Prof-specialty,White,Female,55,>50K
20,10,Other-service,White,Female,32,<=50K
33,11,Adm-clerical,Black,Female,50,<=50K
25,9,Other-service,Black,Female,35,<=50K
63,9,Craft-repair,White,Female,20,<=50K
63,10,Exec-managerial,White,Male,35,<=50K
43,9,Sales,White,Female,30,<=50K
58,7,Machine-op-inspct,White,Female,40,<=50K
42,10,Exec-managerial,White,Male,55,>50K
20,10,Protective-serv,White,Male,25,<=50K
35,9,Craft-repair,White,Male,40,<=50K
62,5,Exec-managerial,White,Male,40,<=50K
43,13,Prof-specialty,White,Female,35,<=50K
19,8,Machine-op-inspct,White,Male,40,<=50K
46,9,Adm-clerical,White,Female,40,<=50K
45,12,Adm-clerical,Black,Female,40,<=50K
48,6,Craft-repair,White,Male,30,<=50K
29,12,Adm-clerical,Asian-Pac-Islander,Female,40,<=50K
36,9,Sales,Black,Female,25,<=50K
58,7,Craft-repair,White,Male,40,<=50K
43,9,Adm-clerical,Black,Female,40,<=50K
59,13,Craft-repair,White,Male,4,<=50K
42,13,Exec-managerial,White,Male,40,<=50K
33,11,Tech-support,White,Male,40,>50K
23,10,Armed-Forces,White,Male,40,<=50K
21,10,Handlers-cleaners,White,Male,25,<=50K
48,3,Machine-op-inspct,Other,Female,40,<=50K
32,9,Craft-repair,White,Male,40,<=50K
31,10,Adm-clerical,White,Male,50,>50K
66,14,Prof-specialty,White,Female,40,<=50K
23,13,Adm-clerical,White,Male,32,<=50K
52,10,Adm-clerical,White,Female,35,>50K
17,7,Handlers-cleaners,White,Male,15,<=50K
35,10,Sales,White,Male,43,>50K
24,10,Adm-clerical,White,Female,40,<=50K
45,9,Other-service,Asian-Pac-Islander,Male,84,>50K
29,13,Prof-specialty,Black,Male,40,<=50K
34,9,Farming-fishing,White,Male,40,<=50K
64,9,Craft-repair,White,Male,40,>50K
27,9,Adm-clerical,White,Male,39,<=50K
44,9,Machine-op-inspct,White,Male,40,<=50K
31,9,Farming-fishing,Black,Female,60,<=50K
23,9,Adm-clerical,White,Female,35,<=50K
31,9,Machine-op-inspct,White,Male,64,<=50K
45,6,Craft-repair,White,Male,60,<=50K
42,9,Adm-clerical,Black,Female,35,<=50K
33,12,Prof-specialty,White,Male,40,>50K
33,14,Prof-specialty,White,Female,40,<=50K
30,10,Adm-clerical,White,Female,20,>50K
25,10,Machine-op-inspct,White,Male,42,<=50K
33,14,Exec-managerial,White,Female,32,<=50K
22,5,Transport-moving,White,Male,40,<=50K
30,13,Sales,White,Male,40,>50K
43,8,Transport-moving,White,Male,60,<=50K
37,4,Machine-op-inspct,White,Female,25,<=50K
51,9,Farming-fishing,White,Male,45,<=50K
36,10,Exec-managerial,White,Male,60,<=50K
73,3,Prof-specialty,White,Male,6,<=50K
32,14,Prof-specialty,White,Female,40,<=50K
34,9,Sales,White,Male,50,<=50K
51,9,Transport-moving,Amer-Indian-Eskimo,Male,40,<=50K
20,9,Machine-op-inspct,White,Female,45,<=50K
57,10,Other-service,Other,Male,40,<=50K
19,10,Other-service,White,Male,20,<=50K
55,6,Craft-repair,White,Male,40,<=50K
60,10,Craft-repair,Amer-Indian-Eskimo,Male,40,<=50K
19,9,Farming-fishing,White,Male,40,<=50K
35,9,Tech-support,White,Male,40,<=50K
20,9,Machine-op-inspct,White,Female,30,<=50K
34,13,Prof-specialty,Black,Male,15,<=50K
27,14,Prof-specialty,White,Male,55,<=50K
37,11,Farming-fishing,White,Male,84,<=50K
73,9,Sales,White,Male,40,<=50K
36,9,Adm-clerical,White,Male,40,<=50K
54,9,Farming-fishing,White,Male,60,>50K
49,7,Other-service,White,Male,50,<=50K
68,9,Farming-fishing,White,Male,40,<=50K
30,11,Prof-specialty,Black,Male,40,<=50K
28,13,Sales,White,Male,50,<=50K
28,7,Exec-managerial,White,Male,50,>50K
25,10,Other-service,White,Male,40,<=50K
26,10,Machine-op-inspct,Asian-Pac-Islander,Male,40,<=50K
40,10,Tech-support,White,Male,55,>50K
32,9,Adm-clerical,White,Female,40,<=50K
18,8,Priv-house-serv,White,Female,30,<=50K
36,13,Prof-specialty,Black,Male,40,<=50K
26,13,Prof-specialty,White,Female,40,<=50K
24,9,Prof-specialty,White,Female,45,<=50K
20,10,Adm-clerical,White,Female,40,<=50K
27,13,Tech-support,White,Male,50,<=50K
58,13,Prof-specialty,White,Female,50,<=50K
28,9,Exec-managerial,White,Male,40,<=50K
36,13,Prof-specialty,White,Female,60,<=50K
45,9,Craft-repair,White,Male,40,>50K
23,9,Sales,White,Male,48,<=50K
69,9,Exec-managerial,White,Male,35,<=50K
58,9,Exec-managerial,White,Male,40,<=50K
22,9,Adm-clerical,White,Male,20,<=50K
58,13,Farming-fishing,White,Male,35,<=50K
53,10,Protective-serv,White,Male,60,>50K
44,9,Farming-fishing,White,Male,60,<=50K
31,6,Other-service,White,Male,40,<=50K
46,13,Machine-op-inspct,Other,Female,40,<=50K
48,9,Other-service,White,Male,40,<=50K
46,10,Adm-clerical,White,Female,40,<=50K
43,10,Adm-clerical,White,Female,40,<=50K
17,6,Sales,White,Male,15,<=50K
20,10,Sales,White,Male,40,<=50K
22,10,Prof-specialty,White,Female,35,<=50K
35,10,Other-service,White,Female,40,<=50K
29,13,Tech-support,White,Male,40,<=50K
25,9,Craft-repair,White,Male,35,<=50K
54,6,Machine-op-inspct,White,Male,40,<=50K
23,10,Sales,White,Female,16,<=50K
36,3,Priv-house-serv,Other,Female,35,<=50K
26,9,Craft-repair,White,Male,50,<=50K
25,9,Other-service,White,Male,40,<=50K
46,5,Other-service,White,Female,40,<=50K
41,10,Craft-repair,White,Female,50,<=50K
31,9,Prof-specialty,White,Male,40,<=50K
48,14,Prof-specialty,White,Male,40,>50K
52,14,Exec-managerial,Black,Female,50,<=50K
22,9,Handlers-cleaners,White,Male,43,<=50K
18,9,Craft-repair,White,Male,25,<=50K
46,10,Adm-clerical,White,Female,40,<=50K
34,10,Protective-serv,White,Male,40,<=50K
30,9,Armed-Forces,Amer-Indian-Eskimo,Male,48,<=50K
31,7,Other-service,White,Male,40,<=50K
21,9,Craft-repair,White,Male,40,<=50K
30,13,Adm-clerical,White,Male,40,<=50K
21,5,Other-service,White,Male,35,<=50K
54,7,Craft-repair,White,Female,50,>50K
36,9,Craft-repair,White,Male,40,>50K
50,13,Exec-managerial,White,Male,50,>50K
26,13,Prof-specialty,Black,Female,35,<=50K
47,15,Prof-specialty,White,Male,35,<=50K
36,9,Other-service,White,Male,37,<=50K
32,10,Sales,Amer-Indian-Eskimo,Male,60,<=50K
21,6,Other-service,White,Female,35,<=50K
30,9,Sales,White,Male,45,<=50K
34,9,Priv-house-serv,White,Female,40,<=50K
51,9,Craft-repair,White,Male,45,<=50K
55,6,Transport-moving,White,Male,50,<=50K
43,10,Adm-clerical,White,Male,40,<=50K
37,9,Handlers-cleaners,Amer-Indian-Eskimo,Male,30,<=50K
28,10,Exec-managerial,White,Female,40,<=50K
39,10,Prof-specialty,White,Male,50,<=50K
35,9,Craft-repair,White,Male,40,<=50K
26,9,Craft-repair,White,Male,36,<=50K
21,9,Other-service,White,Male,37,<=50K
23,10,Sales,White,Female,20,<=50K
17,6,Sales,White,Female,30,<=50K
23,9,Other-service,White,Female,40,<=50K
34,9,Adm-clerical,White,Male,15,<=50K
33,12,Prof-specialty,White,Female,40,<=50K
31,12,Transport-moving,White,Male,45,<=50K
56,9,Sales,White,Male,40,<=50K
21,9,Adm-clerical,White,Female,40,<=50K
26,6,Handlers-cleaners,White,Female,30,<=50K
41,7,Other-service,White,Female,40,<=50K
46,14,Exec-managerial,White,Male,55,>50K
47,9,Adm-clerical,Asian-Pac-Islander,Female,40,<=50K
43,15,Prof-specialty,White,Male,60,>50K
35,9,Sales,White,Male,45,<=50K
44,9,Sales,White,Male,50,<=50K
44,11,Craft-repair,White,Male,40,<=50K
57,10,Craft-repair,White,Male,42,<=50K
24,10,Handlers-cleaners,White,Male,40,<=50K
38,13,Adm-clerical,White,Female,50,<=50K
25,10,Prof-specialty,White,Female,40,<=50K
33,9,Machine-op-inspct,White,Male,84,>50K
50,10,Protective-serv,White,Male,52,>50K
36,13,Adm-clerical,White,Male,55,>50K
27,10,Other-service,White,Female,40,<=50K
22,11,Craft-repair,White,Male,50,<=50K
30,9,Transport-moving,White,Male,40,<=50K
90,14,Exec-managerial,White,Female,40,<=50K
39,9,Other-service,Black,Male,40,<=50K
34,13,Prof-specialty,White,Male,45,<=50K
39,13,Exec-managerial,White,Male,60,>50K
19,10,Other-service,White,Female,4,<=50K
19,6,Craft-repair,White,Male,40,<=50K
29,9,Craft-repair,White,Male,40,<=50K
38,10,Tech-support,White,Male,45,<=50K
44,3,Handlers-cleaners,White,Male,40,<=50K
34,4,Craft-repair,White,Male,40,<=50K
35,12,Exec-managerial,White,Female,40,<=50K
29,13,Prof-specialty,White,Male,40,<=50K
22,9,Transport-moving,Black,Male,40,<=50K
41,9,Handlers-cleaners,White,Male,40,<=50K
27,10,Other-service,White,Female,50,<=50K
25,9,Adm-clerical,White,Male,50,<=50K
36,13,Sales,White,Female,35,>50K
36,2,Other-service,White,Female,20,<=50K
25,9,Tech-support,White,Female,40,<=50K
37,7,Transport-moving,White,Male,65,<=50K
26,13,Tech-support,White,Male,40,<=50K
36,14,Prof-specialty,White,Female,40,<=50K
53,10,Other-service,White,Female,40,<=50K
37,9,Craft-repair,White,Male,45,<=50K
41,9,Craft-repair,White,Male,40,<=50K
53,13,Handlers-cleaners,White,Male,55,<=50K
23,10,Other-service,White,Male,32,<=50K
28,9,Farming-fishing,White,Male,50,<=50K
53,6,Other-service,White,Male,40,<=50K
32,9,Transport-moving,White,Male,20,>50K
33,13,Adm-clerical,White,Female,50,<=50K
27,9,Sales,Black,Female,32,<=50K
31,10,Adm-clerical,White,Male,55,<=50K
27,12,Exec-managerial,White,Female,40,>50K
37,14,Prof-specialty,White,Male,40,<=50K
39,9,Craft-repair,White,Male,60,<=50K
18,8,Sales,Black,Female,20,<=50K
42,9,Handlers-cleaners,White,Male,40,>50K
49,13,Craft-repair,White,Male,40,>50K
35,9,Handlers-cleaners,Black,Female,36,<=50K
43,9,Transport-moving,Asian-Pac-Islander,Male,99,<=50K
31,10,Craft-repair,White,Male,40,>50K
27,13,Other-service,White,Male,40,<=50K
46,10,Adm-clerical,White,Female,40,<=50K
54,9,Sales,White,Male,44,<=50K
37,10,Adm-clerical,Black,Male,40,>50K
26,10,Adm-clerical,Asian-Pac-Islander,Male,20,<=50K
59,15,Prof-specialty,White,Male,55,>50K
36,10,Adm-clerical,Black,Male,40,<=50K
32,9,Machine-op-inspct,White,Male,40,>50K
53,14,Prof-specialty,White,Male,40,>50K
26,9,Adm-clerical,Black,Female,40,<=50K
35,9,Other-service,White,Female,40,>50K
48,9,Exec-managerial,Asian-Pac-Islander,Female,40,<=50K
30,10,Handlers-cleaners,Black,Male,40,<=50K
58,9,Exec-managerial,White,Female,10,>50K
44,9,Transport-moving,Other,Male,32,<=50K
30,11,Prof-specialty,White,Female,40,<=50K
68,9,Exec-managerial,White,Male,10,<=50K
26,13,Prof-specialty,Black,Female,40,<=50K
26,13,Prof-specialty,White,Female,40,<=50K
41,2,Machine-op-inspct,White,Male,40,<=50K
48,13,Exec-managerial,White,Male,47,<=50K
55,9,Sales,White,Female,37,<=50K
50,10,Exec-managerial,Asian-Pac-Islander,Female,40,<=50K
52,9,Sales,White,Male,36,<=50K
54,11,Protective-serv,White,Male,38,>50K
31,14,Tech-support,White,Female,25,<=50K
31,13,Exec-managerial,White,Male,50,>50K
47,9,Craft-repair,White,Male,40,>50K
40,11,Prof-specialty,White,Male,40,>50K
46,10,Adm-clerical,White,Female,48,<=50K
45,9,Machine-op-inspct,White,Female,40,<=50K
39,6,Other-service,White,Female,25,<=50K
34,10,Adm-clerical,White,Female,18,<=50K
56,10,Adm-clerical,White,Female,40,<=50K
47,9,Prof-specialty,Other,Female,40,<=50K
35,10,Other-service,White,Female,40,>50K
25,10,Craft-repair,White,Male,40,<=50K
43,13,Prof-specialty,White,Female,40,<=50K
59,13,Sales,White,Male,37,>50K
63,4,Transport-moving,White,Male,60,>50K
32,10,Transport-moving,White,Female,37,<=50K
43,11,Exec-managerial,White,Male,50,>50K
27,9,Adm-clerical,White,Female,52,<=50K
21,8,Handlers-cleaners,White,Male,32,<=50K
44,10,Exec-managerial,White,Male,60,>50K
40,9,Craft-repair,White,Male,60,<=50K
65,9,Adm-clerical,White,Female,40,<=50K
50,10,Adm-clerical,White,Male,45,>50K
51,14,Prof-specialty,White,Male,40,>50K
44,10,Adm-clerical,Black,Female,40,<=50K
20,10,Sales,White,Female,13,<=50K
29,11,Exec-managerial,White,Male,40,<=50K
50,11,Craft-repair,White,Male,50,>50K
43,6,Adm-clerical,White,Male,40,<=50K
23,13,Tech-support,White,Female,40,<=50K
41,9,Transport-moving,White,Male,40,<=50K
58,13,Farming-fishing,White,Male,25,<=50K
50,11,Prof-specialty,White,Male,40,<=50K
37,13,Craft-repair,White,Male,65,>50K
21,9,Farming-fishing,White,Male,24,<=50K
33,9,Sales,White,Female,20,<=50K
52,10,Adm-clerical,White,Female,45,<=50K
47,9,Transport-moving,White,Male,40,<=50K
34,10,Craft-repair,White,Male,40,>50K
39,10,Sales,White,Male,40,>50K
31,10,Other-service,White,Female,15,<=50K
45,10,Tech-support,White,Female,45,<=50K
45,11,Protective-serv,White,Male,3,<=50K
27,7,Sales,Asian-Pac-Islander,Male,35,<=50K
37,9,Sales,White,Female,40,<=50K
20,9,Adm-clerical,Black,Female,20,<=50K
24,2,Handlers-cleaners,White,Male,55,<=50K
39,9,Handlers-cleaners,White,Male,40,<=50K
18,10,Sales,White,Female,30,<=50K
62,10,Farming-fishing,White,Male,80,<=50K
24,13,Exec-managerial,White,Female,40,<=50K
37,9,Transport-moving,White,Male,45,<=50K
46,13,Adm-clerical,White,Female,25,<=50K
44,9,Craft-repair,White,Male,40,<=50K
25,13,Handlers-cleaners,White,Male,35,<=50K
44,15,Machine-op-inspct,White,Male,45,<=50K
24,13,Sales,White,Male,50,<=50K
61,9,Transport-moving,White,Male,20,<=50K
45,14,Prof-specialty,White,Female,40,<=50K
33,10,Craft-repair,White,Male,48,<=50K
26,9,Handlers-cleaners,Amer-Indian-Eskimo,Male,30,<=50K
31,13,Prof-specialty,White,Female,50,<=50K
55,10,Other-service,White,Female,38,<=50K
46,12,Sales,White,Female,38,<=50K
58,13,Exec-managerial,White,Male,38,<=50K
56,9,Other-service,White,Female,40,<=50K
45,13,Adm-clerical,White,Male,55,>50K
24,13,Exec-managerial,White,Male,40,>50K
35,9,Farming-fishing,Asian-Pac-Islander,Male,56,<=50K
51,9,Tech-support,White,Male,40,>50K
17,7,Adm-clerical,White,Female,10,<=50K
21,6,Prof-specialty,Black,Female,40,<=50K
45,13,Prof-specialty,White,Female,40,>50K
56,8,Other-service,Black,Female,40,<=50K
39,9,Handlers-cleaners,White,Male,40,<=50K
31,4,Machine-op-inspct,Other,Female,40,<=50K
20,10,Tech-support,White,Male,40,<=50K
44,10,Prof-specialty,White,Male,45,<=50K
33,9,Craft-repair,White,Male,40,<=50K
25,13,Prof-specialty,White,Male,45,>50K
38,9,Exec-managerial,White,Male,50,<=50K
33,13,Sales,White,Male,20,<=50K
49,9,Other-service,White,Female,40,<=50K
28,9,Exec-managerial,White,Female,40,<=50K
29,9,Craft-repair,White,Male,40,<=50K
23,11,Other-service,White,Male,20,<=50K
37,13,Prof-specialty,White,Male,5,>50K
52,10,Prof-specialty,White,Male,37,>50K
27,9,Machine-op-inspct,White,Male,40,<=50K
21,9,Adm-clerical,White,Female,40,<=50K
41,13,Adm-clerical,Asian-Pac-Islander,Female,40,>50K
61,10,Adm-clerical,White,Male,40,>50K
32,13,Prof-specialty,Asian-Pac-Islander,Male,40,>50K
21,10,Sales,White,Male,40,<=50K
63,8,Sales,White,Male,40,>50K
34,10,Other-service,White,Male,42,<=50K
21,12,Tech-support,White,Male,10,<=50K
44,9,Other-service,White,Female,33,<=50K
26,13,Exec-managerial,Asian-Pac-Islander,Male,35,<=50K
36,14,Exec-managerial,White,Male,50,>50K
39,13,Prof-specialty,White,Male,40,>50K
52,9,Handlers-cleaners,Asian-Pac-Islander,Male,8,<=50K
44,13,Sales,White,Male,40,<=50K
42,9,Prof-specialty,White,Female,40,<=50K
31,13,Prof-specialty,White,Male,40,<=50K
30,10,Craft-repair,Black,Male,40,<=50K
23,10,Prof-specialty,White,Female,25,<=50K
81,2,Other-service,White,Female,20,<=50K
38,6,Machine-op-inspct,Asian-Pac-Islander,Female,40,<=50K
21,10,Exec-managerial,White,Female,38,<=50K
28,9,Craft-repair,White,Male,40,<=50K
34,13,Exec-managerial,White,Female,40,<=50K
47,9,Other-service,White,Female,40,<=50K
36,9,Craft-repair,White,Male,50,<=50K
27,9,Transport-moving,White,Male,99,<=50K
57,9,Other-service,White,Female,30,<=50K
42,10,Adm-clerical,White,Female,38,<=50K
43,9,Craft-repair,White,Male,35,<=50K
53,9,Machine-op-inspct,White,Female,40,<=50K
58,9,Sales,White,Female,24,<=50K
19,8,Other-service,White,Male,40,<=50K
37,9,Exec-managerial,White,Male,46,>50K
41,10,Prof-specialty,White,Female,15,<=50K
31,4,Craft-repair,White,Female,40,<=50K
31,13,Prof-specialty,White,Male,35,<=50K
53,9,Adm-clerical,White,Male,40,<=50K
19,10,Sales,White,Male,25,<=50K
56,16,Prof-specialty,White,Male,50,>50K
55,10,Adm-clerical,White,Female,40,>50K
51,3,Craft-repair,White,Female,40,<=50K
62,10,Adm-clerical,White,Female,40,<=50K
43,10,Sales,White,Male,50,>50K
28,9,Craft-repair,White,Male,45,<=50K
46,9,Exec-managerial,White,Male,40,>50K
62,13,Prof-specialty,White,Male,40,<=50K
57,9,Other-service,White,Female,30,<=50K
60,13,Prof-specialty,White,Female,45,>50K
23,10,Handlers-cleaners,White,Male,40,<=50K
21,10,Adm-clerical,White,Female,8,<=50K
51,9,Handlers-cleaners,White,Male,48,<=50K
61,9,Handlers-cleaners,White,Male,40,<=50K
76,13,Exec-managerial,White,Male,40,<=50K
24,10,Handlers-cleaners,White,Male,39,<=50K
31,13,Craft-repair,White,Male,55,<=50K
58,10,Prof-specialty,Amer-Indian-Eskimo,Female,40,<=50K
19,8,Adm-clerical,White,Female,25,<=50K
44,10,Exec-managerial,White,Female,45,<=50K
41,10,Prof-specialty,White,Male,7,<=50K
21,10,Sales,Asian-Pac-Islander,Male,20,<=50K
40,9,Handlers-cleaners,Black,Male,35,<=50K
25,10,Other-service,White,Male,30,<=50K
62,16,Prof-specialty,White,Female,40,<=50K
42,9,Craft-repair,White,Male,40,<=50K
35,11,Tech-support,White,Male,40,<=50K
19,9,Sales,White,Female,12,<=50K
60,9,Other-service,White,Female,40,<=50K
20,9,Sales,Other,Male,40,<=50K
23,12,Handlers-cleaners,White,Male,25,<=50K
18,9,Adm-clerical,White,Female,40,<=50K
40,10,Exec-managerial,White,Male,45,>50K
19,10,Other-service,White,Female,15,<=50K
51,9,Prof-specialty,White,Female,40,<=50K
41,13,Protective-serv,White,Male,50,<=50K
18,6,Other-service,White,Female,20,<=50K
41,10,Sales,Black,Female,40,<=50K
27,10,Exec-managerial,White,Female,40,<=50K
71,2,Craft-repair,White,Female,28,<=50K
25,8,Machine-op-inspct,White,Male,40,<=50K
73,9,Other-service,White,Female,20,<=50K
45,10,Other-service,White,Male,40,<=50K
25,10,Sales,White,Male,40,>50K
50,9,Prof-specialty,White,Female,16,<=50K
44,9,Transport-moving,White,Male,40,<=50K
44,11,Protective-serv,White,Female,40,<=50K
42,9,Adm-clerical,White,Female,40,<=50K
20,9,Priv-house-serv,White,Female,45,<=50K
66,9,Tech-support,White,Female,18,<=50K
19,10,Exec-managerial,White,Male,15,<=50K
60,10,Craft-repair,White,Male,55,<=50K
46,11,Prof-specialty,White,Male,40,<=50K
42,11,Craft-repair,White,Male,35,<=50K
59,10,Exec-managerial,White,Female,52,<=50K
47,9,Adm-clerical,White,Female,40,<=50K
58,10,Tech-support,White,Male,36,<=50K
19,7,Farming-fishing,White,Male,24,<=50K
28,10,Tech-support,White,Male,70,<=50K
37,9,Prof-specialty,Amer-Indian-Eskimo,Female,40,<=50K
30,9,Craft-repair,White,Male,50,<=50K
36,10,Prof-specialty,White,Male,40,<=50K
59,4,Other-service,White,Female,99,<=50K
45,10,Handlers-cleaners,White,Male,40,<=50K
37,9,Sales,White,Female,40,<=50K
26,10,Sales,White,Female,40,<=50K
53,5,Craft-repair,White,Male,40,<=50K
44,9,Other-service,White,Female,15,<=50K
27,13,Craft-repair,White,Male,40,<=50K
22,10,Craft-repair,White,Male,40,<=50K
41,9,Transport-moving,White,Male,40,<=50K
53,9,Machine-op-inspct,White,Male,40,<=50K
58,9,Exec-managerial,White,Male,40,<=50K
32,13,Prof-specialty,White,Male,60,>50K
32,10,Handlers-cleaners,White,Male,38,<=50K
27,9,Farming-fishing,White,Male,40,<=50K
25,10,Handlers-cleaners,White,Male,40,<=50K
40,6,Machine-op-inspct,Black,Female,40,<=50K
36,10,Sales,White,Male,92,<=50K
23,9,Transport-moving,White,Male,40,<=50K
44,5,Machine-op-inspct,Black,Male,40,<=50K
19,9,Craft-repair,White,Male,60,<=50K
42,13,Sales,White,Male,40,<=50K
60,10,Farming-fishing,White,Male,15,<=50K
45,9,Transport-moving,Asian-Pac-Islander,Female,40,<=50K
36,13,Transport-moving,Black,Male,48,<=50K
52,14,Prof-specialty,Asian-Pac-Islander,Female,40,<=50K
28,16,Adm-clerical,White,Male,18,<=50K
83,9,Sales,White,Male,20,<=50K
